SRR11578141,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR2063943,Error processing SRA run,,,,
SRR1194134,PRJNA233944,ILLUMINA,Illumina HiSeq 2500,9534,Cercopithecus aethiops 
SRR1193014,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
ERR4182468,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4182218,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4182217,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4176314,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4176313,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4164782,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4164781,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4147024,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4147023,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128995,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128994,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080604,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080602,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR3179758,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR2194106,PRJEB23356,ILLUMINA,Illumina MiSeq,9031,Gallus gallus
ERR2589304,PRJEB26357,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
ERR1301833,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR1301446,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
SRR2975780,PRJNA302555,ILLUMINA,Illumina HiSeq 2500,1335626,Middle East respiratory syndrome-related coronavirus
SRR11597180,PRJNA627662,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578393,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578394,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578142,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578143,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11577891,PRJNA613958,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11577892,PRJNA613958,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11550014,PRJNA625518,ILLUMINA,NextSeq 500,9606,Homo sapiens
SRR11494572,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11494573,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11476466,PRJNA622817,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11476467,PRJNA622817,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11039563,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039564,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039565,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039566,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039567,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039568,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039569,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR10254999,PRJNA576718,ILLUMINA,Illumina HiSeq 2000,9606,Homo sapiens
SRR10108582,PRJNA565249,ILLUMINA,NextSeq 500,10090,Mus musculus
ERR963018,PRJEB8648,ILLUMINA,Illumina MiSeq,1335626,Middle East respiratory syndrome-related coronavirus
ERR963017,PRJEB8648,ILLUMINA,Illumina MiSeq,1335626,Middle East respiratory syndrome-related coronavirus
SRR1104916,PRJNA231018,ILLUMINA,Illumina HiSeq 2000,9031,Gallus gallus
SRR11779957,PRJNA610428,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11779958,PRJNA610428,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11771933,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11771934,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11637211,PRJNA610248,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11637212,PRJNA610248,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11622044,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11622045,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
ERR2191986,PRJEB23251,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
SRR7586402,PRJNA482564,ILLUMINA,Illumina HiSeq 4000,9606,Homo sapiens
SRR7263046,PRJNA474474,ILLUMINA,Illumina HiSeq 3000,9031,Gallus gallus
SRR7263047,PRJNA474474,ILLUMINA,Illumina HiSeq 3000,9031,Gallus gallus
SRR7263048,PRJNA474474,ILLUMINA,Illumina HiSeq 3000,9031,Gallus gallus
SRR7031404,PRJNA449259,ILLUMINA,Illumina HiSeq 2000,8782,Aves
SRR6713849,PRJNA432752,ILLUMINA,Illumina MiSeq,1510822,pig gut metagenome
SRR5984069,PRJNA397718,ILLUMINA,Illumina HiSeq 2500,3696,Populus deltoides
SRR5871962,PRJNA338014,ILLUMINA,Illumina MiSeq,9606,Homo sapiens
ERR1301835,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR1301447,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR4182470,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4182219,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4176315,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4164783,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4147025,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128996,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080603,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11577893,PRJNA613958,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11515478,PRJNA248792,ILLUMINA,Illumina HiSeq 2500,59202,Salmonella enterica subsp. salamae
SRR11494574,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11039563,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039564,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039565,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039566,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039567,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039568,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039569,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR9420886,Error processing SRA run,,,,
SRR8263270,PRJNA507058,ILLUMINA,HiSeq X Ten,4081,Solanum lycopersicum
SRR8261377,PRJNA507589,ILLUMINA,Illumina HiSeq 3000,9606,Homo sapiens
SRR8261287,PRJNA507566,ILLUMINA,HiSeq X Ten,39947,Oryza sativa Japonica Group
SRR7896912,PRJNA380842,ILLUMINA,Illumina HiSeq 3000,3635,Gossypium hirsutum
SRR7896916,PRJNA380842,ILLUMINA,Illumina HiSeq 3000,3635,Gossypium hirsutum
SRR7896926,PRJNA380842,ILLUMINA,Illumina HiSeq 3000,3635,Gossypium hirsutum
SRR7896936,PRJNA380842,ILLUMINA,Illumina HiSeq 3000,3635,Gossypium hirsutum
SRR7896610,PRJNA492822,ILLUMINA,HiSeq X Ten,3702,Arabidopsis thaliana
ERR963019,PRJEB8648,ILLUMINA,Illumina MiSeq,1335626,Middle East respiratory syndrome-related coronavirus
SRR1104917,PRJNA231018,ILLUMINA,Illumina HiSeq 2000,9031,Gallus gallus
SRR11907573,PRJNA636748,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11857983,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11857984,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11857985,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11828390,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11828391,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11828392,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11788206,PRJNA625669,ION_TORRENT,Ion Torrent S5,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11788207,PRJNA625669,ION_TORRENT,Ion Torrent S5,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11788208,PRJNA625669,ION_TORRENT,Ion Torrent S5,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11779959,PRJNA610428,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11771935,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11637214,PRJNA610248,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11622046,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11597182,PRJNA627662,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11584243,PRJNA614504,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578395,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578144,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR9420919,Error processing SRA run,,,,
SRR12022112,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR12022113,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR12022114,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11965899,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11965900,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11965901,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11954127,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11954129,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11953868,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11953869,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11953870,PRJNA622837,ILLUMINA,Illumina HiSeq 2500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11915894,PRJNA613958,ILLUMINA,Illumina iSeq 100,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11915895,PRJNA613958,ILLUMINA,Illumina iSeq 100,2697049,Severe acute respiratory syndrome coronavirus 2
SRR10394932,PRJNA587598,ILLUMINA,Illumina HiSeq 2500,143606,Gobiocypris rarus
SRR9617592,PRJNA552099,ILLUMINA,Illumina MiSeq,133704,Porcine circovirus 1
SRR1194135,PRJNA233944,ILLUMINA,Illumina HiSeq 2500,9534,Cercopithecus aethiops 
SRR1193017,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
SRR1193016,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
SRR1193015,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
SRR12045963,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR12045964,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4182220,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4176316,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4164784,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4147026,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128997,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080605,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR3179760,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR1600540,PRJEB15179,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
ERR1303038,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
ERR1301448,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
SRR2976063,PRJNA301475,ILLUMINA,NextSeq 500,134920,Pungitius pungitius
SRR2534568,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534569,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534570,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534571,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534572,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534573,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534574,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534575,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2063948,Error processing SRA run,,,,
SRR2063946,Error processing SRA run,,,,
SRR2063944,Error processing SRA run,,,,
SRR11915896,PRJNA613958,ILLUMINA,Illumina iSeq 100,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11907576,PRJNA636748,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11857986,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11828393,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11788209,PRJNA625669,ION_TORRENT,Ion Torrent S5,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11779960,PRJNA610428,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11771936,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11637213,PRJNA610248,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11622047,PRJNA613958,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11597183,PRJNA627662,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578396,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578145,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11577894,PRJNA613958,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11515480,PRJNA248792,ILLUMINA,Illumina HiSeq 2500,90371,Salmonella enterica subsp. enterica serovar Typhimurium
SRR11494575,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR10436218,PRJNA587762,ILLUMINA,Illumina NovaSeq 6000,8030,Salmo salar
SRR10303769,PRJNA562045,ILLUMINA,Illumina HiSeq 2000,4577,Zea mays
ERR963020,PRJEB8648,ILLUMINA,Illumina MiSeq,1335626,Middle East respiratory syndrome-related coronavirus
SRR1104918,PRJNA231018,ILLUMINA,Illumina HiSeq 2000,9031,Gallus gallus
SRR12045965,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR12022115,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11965902,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11954130,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11953871,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR9421721,Error processing SRA run,,,,
SRR8490246,PRJNA516810,ILLUMINA,Illumina HiSeq 2500,9031,Gallus gallus
SRR7263049,PRJNA474474,ILLUMINA,Illumina HiSeq 3000,9031,Gallus gallus
SRR6713850,PRJNA432752,ILLUMINA,Illumina MiSeq,1510822,pig gut metagenome
SRR5871963,PRJNA338014,ILLUMINA,Illumina MiSeq,9606,Homo sapiens
SRR4920041,PRJNA352443,ILLUMINA,Illumina HiSeq 3000,9823,Sus scrofa
SRR4919188,PRJNA352443,ILLUMINA,Illumina HiSeq 4000,9823,Sus scrofa
SRR4919131,PRJNA352443,ILLUMINA,Illumina HiSeq 4000,9823,Sus scrofa
SRR4918135,PRJNA352443,ILLUMINA,Illumina HiSeq 4000,9823,Sus scrofa
SRR4915910,PRJNA352443,ILLUMINA,Illumina HiSeq 4000,9823,Sus scrofa
SRR2976064,PRJNA301475,ILLUMINA,NextSeq 500,134920,Pungitius pungitius
SRR2534568,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534569,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534570,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534571,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534572,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534573,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534574,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534575,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2063950,Error processing SRA run,,,,
SRR1910446,PRJNA277369,ILLUMINA,Illumina HiSeq 2500,11118,Coronaviridae
ERR4147027,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11779961,PRJNA610428,ILLUMINA,NextSeq 500,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128998,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11771937,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080606,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11622048,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11613037,PRJNA628539,ILLUMINA,Illumina HiSeq 2000,151071,Nephelium lappaceum
SRR11597184,PRJNA627662,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11584245,PRJNA614504,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578397,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11578146,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11577895,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11494576,PRJNA613958,ILLUMINA,NextSeq 550,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11425074,PRJNA248792,ILLUMINA,Illumina HiSeq 2500,149539,Salmonella enterica subsp. enterica serovar Enteritidis
SRR11039563,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039564,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039565,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039566,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039567,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039568,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR11039569,PRJNA605205,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
ERR3656076,PRJEB34573,ILLUMINA,Illumina MiSeq,256318,metagenome
SRR10257013,PRJNA576798,ILLUMINA,Illumina HiSeq 2500,88730,Pinus massoniana
ERR963021,PRJEB8648,ILLUMINA,Illumina MiSeq,1335626,Middle East respiratory syndrome-related coronavirus
SRR1104919,PRJNA231018,ILLUMINA,Illumina HiSeq 2000,9031,Gallus gallus
SRR12045966,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR12022804,PRJNA230403,ILLUMINA,Illumina MiSeq,28901,Salmonella enterica
SRR11965903,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11954131,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11915897,PRJNA613958,ILLUMINA,Illumina iSeq 100,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11907577,PRJNA636748,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11857987,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11828394,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11822013,PRJNA634194,ILLUMINA,Illumina HiSeq 2000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR7263050,PRJNA474474,ILLUMINA,Illumina HiSeq 3000,9031,Gallus gallus
ERR1430517,PRJEB14155,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
SRR6713851,PRJNA432752,ILLUMINA,Illumina MiSeq,1510822,pig gut metagenome
SRR5871987,PRJNA338014,ILLUMINA,Illumina MiSeq,9606,Homo sapiens
ERR1303039,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
SRR2534568,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534569,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534570,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534571,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534572,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534573,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534574,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2534575,PRJNA297287,ILLUMINA,Illumina HiSeq 2500,10090,Mus musculus
SRR2063951,Error processing SRA run,,,,
SRR1910449,PRJNA277369,ILLUMINA,Illumina HiSeq 2500,11118,Coronaviridae
SRR1194221,PRJNA233944,ILLUMINA,Illumina HiSeq 2000,9534,Cercopithecus aethiops 
SRR1193100,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
SRR11953873,PRJNA622837,ILLUMINA,Illumina NovaSeq 6000,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11915898,PRJNA613958,ILLUMINA,Illumina iSeq 100,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4182221,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4176317,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4164785,PRJEB38388,OXFORD_NANOPORE,GridION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4147028,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4128999,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
ERR4080607,PRJEB37966,OXFORD_NANOPORE,MinION,2697049,Severe acute respiratory syndrome coronavirus 2
DRR100745,PRJDB5262,ILLUMINA,Illumina HiSeq 2500,9031,Gallus gallus
ERR3199523,PRJEB31298,ILLUMINA,Illumina NovaSeq 6000,256318,metagenome
ERR3179762,PRJEB6505,ILLUMINA,Illumina HiSeq 2500,1070528,viral metagenome
SRR7009039,PRJNA450370,ILLUMINA,Illumina HiSeq 2500,9031,Gallus gallus
SRR6834156,PRJNA438311,ILLUMINA,Illumina HiSeq 3000,184440,Centropristis striata
ERR1600542,PRJEB15179,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
ERR1430518,PRJEB14155,ILLUMINA,Illumina HiSeq 2500,256318,metagenome
SRR4920043,PRJNA352443,ILLUMINA,Illumina HiSeq 4000,9823,Sus scrofa
ERR1190990,PRJEB12126,ILLUMINA,Illumina HiSeq 2000,10090,Mus musculus
SRR1194232,PRJNA233944,ILLUMINA,Illumina HiSeq 2000,9534,Cercopithecus aethiops 
SRR1193101,PRJNA233943,ILLUMINA,Illumina HiSeq 2500,9606,Homo sapiens
SRR12045967,PRJNA614995,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
SRR11965904,PRJNA625551,ILLUMINA,Illumina MiSeq,2697049,Severe acute respiratory syndrome coronavirus 2
