SRR11621869/A	NC_045512/G	NC_004718/G
SRR11621868/A	NC_045512/G	NC_004718/G
SRR11953980/A	NC_045512/G	NC_004718/G
SRR12045919/A	NC_045512/G	NC_004718/G
MH687947/G	MH687947/G	MH687947/G
ERR3994223/A	ERR3994223/A	ERR3994223/A
SRR11827001/A	NC_045512/G	NC_004718/G
SRR11827000/A	NC_045512/G	NC_004718/G
SRR11827003/A	NC_045512/G	NC_004718/G
SRR11621860/A	NC_045512/G	NC_004718/G
SRR11621867/A	NC_045512/G	NC_004718/G
SRR11621866/A	NC_045512/G	NC_004718/G
SRR11621865/A	NC_045512/G	NC_004718/G
SRR11621864/A	NC_045512/G	NC_004718/G
SRR11953720/A	NC_045512/G	NC_004718/G
SRR11915932/A	NC_045512/G	NC_004718/G
SRR11577838/A	NC_045512/G	NC_004718/G
SRR11577839/A	NC_045512/G	NC_004718/G
SRR11953724/A	NC_045512/G	NC_004718/G
SRR11915935/A	NC_045512/G	NC_004718/G
SRR11953727/A	NC_045512/G	NC_004718/G
SRR11953729/A	NC_045512/G	NC_004718/G
SRR11915938/A	NC_045512/G	NC_004718/G
SRR11577837/A	NC_045512/G	NC_004718/G
SRR11577835/A	NC_045512/G	NC_004718/G
JN183883/G	KF530131/G	NC_002306/G
KX839250/G	NC_003436/G	NC_003436/G
SRR11858006/A	NC_045512/G	NC_004718/G
SRR11858005/A	NC_045512/G	NC_004718/G
SRR11858004/A	NC_045512/G	NC_004718/G
SRR11858003/A	NC_045512/G	NC_004718/G
SRR11858002/A	NC_045512/G	NC_004718/G
SRR11826881/A	NC_045512/G	NC_004718/G
SRR11858000/A	NC_045512/G	NC_004718/G
SRR12017034/A	NC_045512/G	NC_004718/G
SRR11573911/A	NC_045512/G	NC_004718/G
SRR12017036/A	NC_045512/G	NC_004718/G
SRR12017033/A	NC_045512/G	NC_004718/G
SRR12017038/A	NC_045512/G	NC_004718/G
SRR11476449/A	NC_045512/G	NC_004718/G
SRR11578284/A	NC_045512/G	NC_004718/G
KY499261/G	NC_003436/G	NC_003436/G
SRR11578280/A	NC_045512/G	NC_004718/G
SRR6713823/A	NC_003436/G	NC_003436/G
SRR8281084/A	GQ504722/G	NC_001451/G
JQ989272/G	NC_018871/G	NC_018871/G
SRR6713828/A	NC_003436/G	NC_003436/G
SRR6713829/A	NC_003436/G	NC_003436/G
SRR11826998/A	NC_045512/G	NC_004718/G
SRR11826999/A	NC_045512/G	NC_004718/G
SRR9425839/A	KF530131/G	NC_002306/G
SRR11826994/A	NC_045512/G	NC_004718/G
SRR11826995/A	NC_045512/G	NC_004718/G
SRR11826996/A	NC_045512/G	NC_004718/G
SRR11826997/A	NC_045512/G	NC_004718/G
SRR11826990/A	NC_045512/G	NC_004718/G
SRR11826991/A	NC_045512/G	NC_004718/G
SRR11826992/A	NC_045512/G	NC_004718/G
SRR11826993/A	NC_045512/G	NC_004718/G
MH532440/G	MH532440/G	LC364345/G
SRR1191876/A	NC_019843/G	NC_019843/G
SRR11965889/A	NC_045512/G	NC_004718/G
SRR11578138/A	NC_045512/G	NC_004718/G
SRR11578139/A	NC_045512/G	NC_004718/G
SRR11578136/A	NC_045512/G	NC_004718/G
SRR11578134/A	NC_045512/G	NC_004718/G
SRR11954246/A	NC_045512/G	NC_004718/G
SRR11578132/A	NC_045512/G	NC_004718/G
SRR11578133/A	NC_045512/G	NC_004718/G
SRR11578130/A	NC_045512/G	NC_004718/G
SRR11578131/A	NC_045512/G	NC_004718/G
SRR11953752/A	NC_045512/G	NC_004718/G
MH615810/G	NC_028824/G	NC_028824/G
SRR5871987/A	KY369909/G	NC_028752/G
MT040335/G	NC_045512/G	NC_004718/G
FN430414/G	FN430414/G	NC_001451/G
FN430415/G	NC_010800/G	NC_001451/G
SRR11494761/A	NC_045512/G	NC_004718/G
SRR11771936/A	NC_045512/G	NC_004718/G
SRR11940009/A	NC_045512/G	NC_004718/G
SRR11940008/A	NC_045512/G	NC_004718/G
SRR11940001/A	NC_045512/G	NC_004718/G
SRR11940000/A	NC_045512/G	NC_004718/G
SRR11940003/A	NC_045512/G	NC_004718/G
SRR11940002/A	NC_045512/G	NC_004718/G
SRR11940005/A	NC_045512/G	NC_004718/G
SRR11940004/A	NC_045512/G	NC_004718/G
SRR11953946/A	NC_045512/G	NC_004718/G
SRR11940006/A	NC_045512/G	NC_004718/G
SRR11772235/A	NC_045512/G	NC_004718/G
SRR11772234/A	NC_045512/G	NC_004718/G
SRR11772237/A	NC_045512/G	NC_004718/G
SRR11772236/A	NC_045512/G	NC_004718/G
SRR11772231/A	NC_045512/G	NC_004718/G
SRR11772230/A	NC_045512/G	NC_004718/G
SRR11772233/A	NC_045512/G	NC_004718/G
SRR11772232/A	NC_045512/G	NC_004718/G
NC_025217/G	NC_025217/G	NC_025217/G
SRR11826848/A	NC_045512/G	NC_004718/G
SRR11826849/A	NC_045512/G	NC_004718/G
SRR11772239/A	NC_045512/G	NC_004718/G
SRR11772238/A	NC_045512/G	NC_004718/G
EF446615/G	NC_003045/G	NC_003045/G
KY805846/G	MN262644/G	NC_001451/G
SRR11953898/A	NC_045512/G	NC_004718/G
SRR6713740/A	NC_003436/G	NC_003436/G
SRR11859131/A	NC_045512/G	NC_004718/G
KF663559/G	KF663559/G	HM245924/G
SRR11953893/A	NC_045512/G	NC_004718/G
SRR11953891/A	NC_045512/G	NC_004718/G
SRR11953896/A	NC_045512/G	NC_004718/G
SRR11953897/A	NC_045512/G	NC_004718/G
SRR11954048/A	NC_045512/G	NC_004718/G
MN535736/G	NC_023760/G	NC_023760/G
SRR1030172/A	NC_004718/G	NC_004718/G
KX812524/G	KX812524/G	KC189944/G
SRR11494494/A	NC_045512/G	NC_004718/G
SRR11494496/A	NC_045512/G	NC_004718/G
SRR11494490/A	NC_045512/G	NC_004718/G
SRR11494491/A	NC_045512/G	NC_004718/G
SRR11494492/A	NC_045512/G	NC_004718/G
SRR11494493/A	NC_045512/G	NC_004718/G
SRR11857954/A	NC_045512/G	NC_004718/G
SRR11857955/A	NC_045512/G	NC_004718/G
SRR11857956/A	NC_045512/G	NC_004718/G
SRR11857957/A	NC_045512/G	NC_004718/G
SRR11857950/A	NC_045512/G	NC_004718/G
SRR11857951/A	NC_045512/G	NC_004718/G
SRR11857952/A	NC_045512/G	NC_004718/G
SRR6713749/A	NC_003436/G	NC_003436/G
KY111278/G	NC_003436/G	NC_003436/G
SRR11954198/A	NC_045512/G	NC_004718/G
SRR11954199/A	NC_045512/G	NC_004718/G
SRR1195364/A	NC_004718/G	NC_004718/G
SRR1195365/A	NC_004718/G	NC_004718/G
SRR11954192/A	NC_045512/G	NC_004718/G
SRR11954190/A	NC_045512/G	NC_004718/G
SRR11954191/A	NC_045512/G	NC_004718/G
SRR11954196/A	NC_045512/G	NC_004718/G
SRR11954197/A	NC_045512/G	NC_004718/G
SRR11954195/A	NC_045512/G	NC_004718/G
MG233398/G	MG233398/G	NC_001451/G
KF294268/G	KF294268/G	KF294269/G
KF294269/G	KF294269/G	KF294269/G
MT114538/G	NC_002306/G	NC_002306/G
KT323979/G	NC_003436/G	NC_003436/G
SRR11780014/A	NC_045512/G	NC_004718/G
SRR11780015/A	NC_045512/G	NC_004718/G
SRR11780016/A	NC_045512/G	NC_004718/G
SRR11780017/A	NC_045512/G	NC_004718/G
SRR11780010/A	NC_045512/G	NC_004718/G
SRR11780011/A	NC_045512/G	NC_004718/G
SRR11780012/A	NC_045512/G	NC_004718/G
SRR11780013/A	NC_045512/G	NC_004718/G
SRR11779955/A	NC_045512/G	NC_004718/G
SRR11780018/A	NC_045512/G	NC_004718/G
SRR11780019/A	NC_045512/G	NC_004718/G
SRR11494541/A	NC_045512/G	NC_004718/G
SRR11494546/A	NC_045512/G	NC_004718/G
SRR11494547/A	NC_045512/G	NC_004718/G
SRR11494545/A	NC_045512/G	NC_004718/G
SRR11494548/A	NC_045512/G	NC_004718/G
SRR11494549/A	NC_045512/G	NC_004718/G
SRR11772019/A	NC_045512/G	NC_004718/G
SRR11772018/A	NC_045512/G	NC_004718/G
GU393338/G	GQ504722/G	NC_001451/G
GU393337/G	GU393337/G	NC_001451/G
SRR11772014/A	NC_045512/G	NC_004718/G
SRR11772017/A	NC_045512/G	NC_004718/G
GU393334/G	GQ504722/G	NC_001451/G
GU393333/G	GQ504722/G	NC_001451/G
SRR11772010/A	NC_045512/G	NC_004718/G
GU393331/G	GQ504722/G	NC_001451/G
SRR11772012/A	NC_045512/G	NC_004718/G
SRR12019405/A	NC_045512/G	NC_004718/G
SRR12019404/A	NC_045512/G	NC_004718/G
SRR11916011/A	NC_045512/G	NC_004718/G
SRR11916010/A	NC_045512/G	NC_004718/G
SRR1193018/A	NC_004718/G	NC_004718/G
SRR12019400/A	NC_045512/G	NC_004718/G
SRR1193016/A	NC_004718/G	NC_004718/G
SRR1193017/A	NC_004718/G	NC_004718/G
SRR11771995/A	NC_045512/G	NC_004718/G
SRR9426147/A	KU215422/G	NC_002306/G
SRR12045952/A	NC_045512/G	NC_004718/G
SRR12019409/A	NC_045512/G	NC_004718/G
SRR12019408/A	NC_045512/G	NC_004718/G
SRR12045953/A	NC_045512/G	NC_004718/G
GQ152141/G	GQ152141/G	NC_002306/G
KT254278/G	KT254278/G	KT254279/G
SRR11622061/A	NC_045512/G	NC_004718/G
SRR11622066/A	NC_045512/G	NC_004718/G
SRR11622064/A	NC_045512/G	NC_004718/G
SRR11622069/A	NC_045512/G	NC_004718/G
SRR11676278/A	NC_045512/G	NC_004718/G
SRR11597189/A	NC_045512/G	NC_004718/G
SRR11954087/A	NC_045512/G	NC_004718/G
SRR11676275/A	NC_045512/G	NC_004718/G
SRR12022113/A	NC_045512/G	NC_004718/G
SRR12022111/A	NC_045512/G	NC_004718/G
SRR12022110/A	NC_045512/G	NC_004718/G
SRR11771997/A	NC_045512/G	NC_004718/G
SRR12045894/A	NC_045512/G	NC_004718/G
SRR11621896/A	NC_045512/G	NC_004718/G
SRR11772015/A	NC_045512/G	NC_004718/G
SRR11621894/A	NC_045512/G	NC_004718/G
SRR11621895/A	NC_045512/G	NC_004718/G
SRR11621892/A	NC_045512/G	NC_004718/G
SRR11621893/A	NC_045512/G	NC_004718/G
SRR11621890/A	NC_045512/G	NC_004718/G
SRR11621891/A	NC_045512/G	NC_004718/G
SRR11783608/A	NC_045512/G	NC_004718/G
SRR11454614/A	NC_045512/G	NC_004718/G
SRR11454615/A	NC_045512/G	NC_004718/G
SRR11454613/A	NC_045512/G	NC_004718/G
SRR11621898/A	NC_045512/G	NC_004718/G
SRR11621899/A	NC_045512/G	NC_004718/G
SRR11953912/A	NC_045512/G	NC_004718/G
SRR6713880/A	NC_003436/G	NC_003436/G
SRR11772016/A	NC_045512/G	NC_004718/G
MH726374/G	NC_003436/G	NC_003436/G
SRR11965908/A	NC_045512/G	NC_004718/G
SRR6713881/A	NC_003436/G	NC_003436/G
SRR11965905/A	NC_045512/G	NC_004718/G
SRR11772011/A	NC_045512/G	NC_004718/G
SRR11965907/A	NC_045512/G	NC_004718/G
HQ012368/G	KF530117/G	NC_002306/G
SRR11965901/A	NC_045512/G	NC_004718/G
SRR6713882/A	NC_003436/G	NC_003436/G
SRR11965903/A	NC_045512/G	NC_004718/G
SRR11965902/A	NC_045512/G	NC_004718/G
SRR11550039/A	NC_004718/G	NC_004718/G
SRR6713883/A	NC_003436/G	NC_003436/G
KY566209/G	KF530131/G	NC_002306/G
SRR11772013/A	NC_045512/G	NC_004718/G
SRR11578222/A	NC_045512/G	NC_004718/G
SRR11780080/A	NC_045512/G	NC_004718/G
SRR11550037/A	NC_004718/G	NC_004718/G
SRR6713885/A	NC_003436/G	NC_003436/G
SRR11597216/A	NC_045512/G	NC_004718/G
SRR11597217/A	NC_045512/G	NC_004718/G
SRR9426213/A	GU553362/G	NC_002306/G
KP662631/G	JQ977697/G	NC_001451/G
SRR6713889/A	NC_003436/G	NC_003436/G
SRR11621814/A	NC_045512/G	NC_004718/G
SRR7239363/A	MT025058/G	LC364344/G
ERR1301572/A	MH687947/G	MH687947/G
SRR11953741/A	NC_045512/G	NC_004718/G
KX364296/G	HM245924/G	HM245924/G
KX252776/G	KX252776/G	KX252776/G
SRR11953988/A	NC_045512/G	NC_004718/G
SRR2975521/A	NC_019843/G	NC_019843/G
SRR11771993/A	NC_045512/G	NC_004718/G
SRR11939939/A	NC_045512/G	NC_004718/G
SRR11939938/A	NC_045512/G	NC_004718/G
AY884001/G	NC_006577/G	NC_006577/G
SRR11939935/A	NC_045512/G	NC_004718/G
SRR11939934/A	NC_045512/G	NC_004718/G
SRR11939937/A	NC_045512/G	NC_004718/G
SRR11939936/A	NC_045512/G	NC_004718/G
SRR11939931/A	NC_045512/G	NC_004718/G
SRR11939933/A	NC_045512/G	NC_004718/G
SRR11939932/A	NC_045512/G	NC_004718/G
SRR11393704/A	NC_045512/G	NC_004718/G
KX236014/G	KX236014/G	KX236014/G
KX236016/G	KX236016/G	KX236016/G
KX236011/G	HM245924/G	HM245924/G
KX236010/G	HM245924/G	HM245924/G
KX236013/G	KX252777/G	NC_001451/G
ERR3013319/A	NC_003436/G	NC_003436/G
ERR3013317/A	NC_003436/G	NC_003436/G
ERR575801/A	NC_019843/G	NC_019843/G
SRR6713901/A	NC_003436/G	NC_003436/G
SRR6713900/A	NC_003436/G	NC_003436/G
SRR6713902/A	NC_003436/G	NC_003436/G
SRR6713905/A	NC_003436/G	NC_003436/G
SRR6713904/A	NC_003436/G	NC_003436/G
SRR6713907/A	NC_003436/G	NC_003436/G
SRR6713906/A	NC_003436/G	NC_003436/G
SRR11593360/A	NC_045512/G	NC_004718/G
SRR6713908/A	NC_003436/G	NC_003436/G
SRR11621878/A	NC_045512/G	NC_004718/G
SRR12045923/A	NC_045512/G	NC_004718/G
KF530116/G	KF530117/G	NC_002306/G
SRR3401464/A	NC_003436/G	NC_003436/G
SRR11827018/A	NC_045512/G	NC_004718/G
SRR11621870/A	NC_045512/G	NC_004718/G
KR822424/G	KR822424/G	NC_001451/G
SRR11621872/A	NC_045512/G	NC_004718/G
SRR11621873/A	NC_045512/G	NC_004718/G
SRR11621874/A	NC_045512/G	NC_004718/G
SRR11621875/A	NC_045512/G	NC_004718/G
SRR11621876/A	NC_045512/G	NC_004718/G
SRR11621877/A	NC_045512/G	NC_004718/G
SRR11915920/A	NC_045512/G	NC_004718/G
SRR11915921/A	NC_045512/G	NC_004718/G
SRR11953717/A	NC_045512/G	NC_004718/G
SRR11915923/A	NC_045512/G	NC_004718/G
SRR11953711/A	NC_045512/G	NC_004718/G
SRR11577849/A	NC_045512/G	NC_004718/G
SRR11577847/A	NC_045512/G	NC_004718/G
SRR5679427/A	NC_006577/G	NC_006577/G
SRR11577845/A	NC_045512/G	NC_004718/G
SRR11577844/A	NC_045512/G	NC_004718/G
SRR11577843/A	NC_045512/G	NC_004718/G
SRR11577841/A	NC_045512/G	NC_004718/G
SRR11597119/A	NC_045512/G	NC_004718/G
KX839248/G	NC_003436/G	NC_003436/G
SRR5438713/A	EU817497/G	NC_001451/G
ERR963046/A	NC_019843/G	NC_019843/G
KX721498/G	HM245924/G	HM245924/G
KY352407/G	NC_014470/G	NC_004718/G
SRR11597115/A	NC_045512/G	NC_004718/G
SRR11597114/A	NC_045512/G	NC_004718/G
ERR1303041/A	MH687947/G	MH687947/G
SRR11772651/A	NC_045512/G	NC_004718/G
SRR6425313/A	NC_003045/G	NC_003045/G
SRR11772654/A	NC_045512/G	NC_004718/G
SRR6713835/A	NC_003436/G	NC_003436/G
SRR11494667/A	NC_045512/G	NC_004718/G
SRR6713837/A	NC_003436/G	NC_003436/G
SRR6713831/A	NC_003436/G	NC_003436/G
SRR6713830/A	NC_003436/G	NC_003436/G
SRR6713833/A	NC_003436/G	NC_003436/G
SRR6713832/A	NC_003436/G	NC_003436/G
SRR9430939/A	NC_003045/G	NC_003045/G
KC522075/G	NC_009020/G	NC_009020/G
KC522076/G	NC_009020/G	NC_009020/G
SRR6713839/A	NC_003436/G	NC_003436/G
SRR6713838/A	NC_003436/G	NC_003436/G
ERR4238537/A	NC_045512/G	NC_004718/G
SRR12017043/A	NC_045512/G	NC_004718/G
SRR12022103/A	NC_045512/G	NC_004718/G
SRR11479043/A	NC_045512/G	NC_004718/G
SRR11479041/A	NC_045512/G	NC_004718/G
SRR11479046/A	NC_045512/G	NC_004718/G
SRR11479045/A	NC_045512/G	NC_004718/G
SRR11577999/A	NC_045512/G	NC_004718/G
SRR11577994/A	NC_045512/G	NC_004718/G
FJ647224/G	NC_012936/G	NC_012936/G
SRR11857983/A	NC_045512/G	NC_004718/G
FJ647222/G	NC_012936/G	NC_012936/G
SRR11577993/A	NC_045512/G	NC_004718/G
SRR11621996/A	NC_045512/G	NC_004718/G
MN548285/G	JQ977697/G	NC_001451/G
MN548286/G	MH021175/G	MH021175/G
MK142676/G	HM245924/G	HM245924/G
SRR11622212/A	NC_045512/G	NC_004718/G
SRR11578386/A	NC_045512/G	NC_004718/G
MN548288/G	JQ977697/G	NC_001451/G
MN548289/G	KX348115/G	NC_001451/G
SRR11578383/A	NC_045512/G	NC_004718/G
SRR11954299/A	NC_045512/G	NC_004718/G
SRR11954298/A	NC_045512/G	NC_004718/G
SRR4920045/A	SRR4920045/A	SRR4920045/A
SRR10252894/A	NC_019843/G	NC_019843/G
SRR11494718/A	NC_045512/G	NC_004718/G
SRR11494717/A	NC_045512/G	NC_004718/G
SRR11954293/A	NC_045512/G	NC_004718/G
SRR11494714/A	NC_045512/G	NC_004718/G
SRR11494713/A	NC_045512/G	NC_004718/G
SRR11771925/A	NC_045512/G	NC_004718/G
SRR11494711/A	NC_045512/G	NC_004718/G
SRR11494710/A	NC_045512/G	NC_004718/G
SRR11772228/A	NC_045512/G	NC_004718/G
KR095279/G	NC_003436/G	NC_003436/G
SRR11953978/A	NC_045512/G	NC_004718/G
SRR11772222/A	NC_045512/G	NC_004718/G
SRR11772223/A	NC_045512/G	NC_004718/G
SRR11772221/A	NC_045512/G	NC_004718/G
SRR11772226/A	NC_045512/G	NC_004718/G
SRR11772227/A	NC_045512/G	NC_004718/G
SRR11772224/A	NC_045512/G	NC_004718/G
SRR11772225/A	NC_045512/G	NC_004718/G
SRR11826837/A	NC_045512/G	NC_004718/G
SRR11826836/A	NC_045512/G	NC_004718/G
ERR4164802/A	NC_045512/G	NC_004718/G
SRR11826834/A	NC_045512/G	NC_004718/G
SRR11826833/A	NC_045512/G	NC_004718/G
SRR11826832/A	NC_045512/G	NC_004718/G
SRR11826831/A	NC_045512/G	NC_004718/G
SRR11826830/A	NC_045512/G	NC_004718/G
NC_039207/G	NC_039207/G	NC_039207/G
SRR10873977/A	SRR10873977/A	SRR10873977/A
SRR11826838/A	NC_045512/G	NC_004718/G
LC364346/G	LC364346/G	NC_039208/G
LC364345/G	LC364345/G	LC364345/G
LC364344/G	LC364344/G	LC364344/G
LC364342/G	LC364342/G	LC364344/G
SRR6291266/A	SRR6291266/A	SRR6291266/A
ERR4181746/A	NC_045512/G	NC_004718/G
KU973692/G	NC_004718/G	NC_004718/G
KP118894/G	KX348115/G	NC_001451/G
SRR11826868/A	NC_045512/G	NC_004718/G
KP118890/G	KP118890/G	HM245924/G
KP118893/G	KP118893/G	KP118893/G
SRR11857961/A	NC_045512/G	NC_004718/G
SRR11857960/A	NC_045512/G	NC_004718/G
SRR11857963/A	NC_045512/G	NC_004718/G
SRR11857962/A	NC_045512/G	NC_004718/G
SRR11857965/A	NC_045512/G	NC_004718/G
SRR11857964/A	NC_045512/G	NC_004718/G
SRR11857967/A	NC_045512/G	NC_004718/G
SRR11857966/A	NC_045512/G	NC_004718/G
NC_018871/G	NC_018871/G	NC_018871/G
SRR11494621/A	NC_045512/G	NC_004718/G
SRR11494625/A	NC_045512/G	NC_004718/G
SRR11954088/A	NC_045512/G	NC_004718/G
SRR11494629/A	NC_045512/G	NC_004718/G
SRR11494628/A	NC_045512/G	NC_004718/G
SRR11954089/A	NC_045512/G	NC_004718/G
SRR11826949/A	NC_045512/G	NC_004718/G
SRR11826948/A	NC_045512/G	NC_004718/G
SRR11826943/A	NC_045512/G	NC_004718/G
SRR11826942/A	NC_045512/G	NC_004718/G
SRR11826941/A	NC_045512/G	NC_004718/G
SRR11826940/A	NC_045512/G	NC_004718/G
SRR11826947/A	NC_045512/G	NC_004718/G
SRR11826946/A	NC_045512/G	NC_004718/G
SRR11826945/A	NC_045512/G	NC_004718/G
SRR11826944/A	NC_045512/G	NC_004718/G
SRR1193917/A	NC_019843/G	NC_019843/G
SRR5871946/A	MK334045/G	NC_005831/G
SRR1193919/A	NC_019843/G	NC_019843/G
SRR1193918/A	NC_019843/G	NC_019843/G
SRR11826862/A	NC_045512/G	NC_004718/G
SRR11780028/A	NC_045512/G	NC_004718/G
KF294279/G	KF294276/G	NC_010437/G
SRR11826863/A	NC_045512/G	NC_004718/G
KX266757/G	KX266757/G	MN128088/G
AH013709/G	NC_004718/G	NC_004718/G
SRR11780021/A	NC_045512/G	NC_004718/G
EU714029/G	EU714029/G	NC_001451/G
KF294271/G	KF294268/G	KF294269/G
KF294270/G	KF294270/G	KF294269/G
SRR11780025/A	NC_045512/G	NC_004718/G
KF294276/G	KF294276/G	NC_010437/G
SRR11780027/A	NC_045512/G	NC_004718/G
SRR11780026/A	NC_045512/G	NC_004718/G
EF203066/G	NC_028824/G	NC_028824/G
MN531555/G	MN531555/G	MN128088/G
MN531556/G	KX348115/G	NC_001451/G
SRR1193951/A	NC_019843/G	NC_019843/G
SRR11954083/A	NC_045512/G	NC_004718/G
SRR9420853/A	NC_003045/G	NC_003045/G
NC_002306/G	NC_002306/G	NC_002306/G
KY417142/G	NC_004718/G	NC_004718/G
SRR11494535/A	NC_045512/G	NC_004718/G
SRR11494534/A	NC_045512/G	NC_004718/G
SRR11494532/A	NC_045512/G	NC_004718/G
MH061341/G	NC_003436/G	NC_003436/G
SRR11494539/A	NC_045512/G	NC_004718/G
SRR11772002/A	NC_045512/G	NC_004718/G
SRR11772003/A	NC_045512/G	NC_004718/G
SRR11772000/A	NC_045512/G	NC_004718/G
SRR11772001/A	NC_045512/G	NC_004718/G
SRR11772006/A	NC_045512/G	NC_004718/G
SRR11772007/A	NC_045512/G	NC_004718/G
SRR11772004/A	NC_045512/G	NC_004718/G
SRR11772005/A	NC_045512/G	NC_004718/G
SRR11772008/A	NC_045512/G	NC_004718/G
SRR11772009/A	NC_045512/G	NC_004718/G
ERR1301519/A	MH687947/G	MH687947/G
SRR5447152/A	NC_026011/G	NC_026011/G
SRR12019412/A	NC_045512/G	NC_004718/G
SRR5912609/A	NC_028752/G	NC_028752/G
KX252778/G	KX252778/G	HM245924/G
SRR12019418/A	NC_045512/G	NC_004718/G
SRR12019419/A	NC_045512/G	NC_004718/G
SRR11826855/A	NC_045512/G	NC_004718/G
AY641576/G	AY641576/G	KC008600/G
SRR11622015/A	NC_045512/G	NC_004718/G
SRR11622014/A	NC_045512/G	NC_004718/G
SRR11783601/A	NC_045512/G	NC_004718/G
ERR2001083/A	ERR2001083/A	KF294372/G
SRR11622018/A	NC_045512/G	NC_004718/G
MN794188/G	KF280267/G	HM245924/G
MN369046/G	KY369909/G	NC_028752/G
SRR12022108/A	NC_045512/G	NC_004718/G
SRR12022109/A	NC_045512/G	NC_004718/G
SRR12022105/A	NC_045512/G	NC_004718/G
SRR12022107/A	NC_045512/G	NC_004718/G
SRR11783605/A	NC_045512/G	NC_004718/G
KY073747/G	KT253272/G	NC_028752/G
SRR5809372/A	KY369909/G	NC_028752/G
KM242131/G	NC_003436/G	NC_003436/G
SRR5328099/A	NC_004718/G	NC_004718/G
NC_009988/G	NC_028824/G	NC_028824/G
SRR9007065/A	HM245924/G	HM245924/G
KM609210/G	NC_003436/G	NC_003436/G
SRR11965913/A	NC_045512/G	NC_004718/G
SRR11622129/A	NC_045512/G	NC_004718/G
SRR11965911/A	NC_045512/G	NC_004718/G
GQ153542/G	NC_004718/G	NC_004718/G
SRR11965917/A	NC_045512/G	NC_004718/G
SRR11965914/A	NC_045512/G	NC_004718/G
SRR11965915/A	NC_045512/G	NC_004718/G
SRR11622122/A	NC_045512/G	NC_004718/G
SRR11622121/A	NC_045512/G	NC_004718/G
SRR11965919/A	NC_045512/G	NC_004718/G
MN566147/G	GQ504722/G	NC_001451/G
SRR11622126/A	NC_045512/G	NC_004718/G
SRR11622125/A	NC_045512/G	NC_004718/G
MH938448/G	MH938448/G	MH938448/G
MH013331/G	MH013331/G	MH013331/G
KF411041/G	HM245924/G	HM245924/G
SRR11454610/A	NC_045512/G	NC_004718/G
KF411040/G	HM245924/G	HM245924/G
SRR11916003/A	NC_045512/G	NC_004718/G
SRR11916000/A	NC_045512/G	NC_004718/G
SRR1030107/A	NC_004718/G	NC_004718/G
SRR11916006/A	NC_045512/G	NC_004718/G
SRR11916004/A	NC_045512/G	NC_004718/G
SRR11916005/A	NC_045512/G	NC_004718/G
KX375808/G	KX375808/G	HM245924/G
SRR5912599/A	NC_003045/G	NC_003045/G
SRR2063922/A	KJ473811/G	NC_004718/G
SRR5912593/A	NC_019843/G	NC_019843/G
KX375805/G	KX252777/G	NC_001451/G
SRR5912640/A	NC_028752/G	NC_028752/G
SRR10917302/A	SRR10917299/A	SRR10917299/A
SRR11965909/A	NC_045512/G	NC_004718/G
SRR11954102/A	NC_045512/G	NC_004718/G
SRR11859129/A	NC_045512/G	NC_004718/G
MN128087/G	MN128087/G	EU637854/G
NC_028752/G	NC_028752/G	NC_028752/G
SRR11954161/A	NC_045512/G	NC_004718/G
KF668605/G	HM245924/G	HM245924/G
KY417144/G	NC_004718/G	NC_004718/G
KU182954/G	NC_028824/G	NC_028824/G
SRR11965904/A	NC_045512/G	NC_004718/G
SRR12008187/A	NC_045512/G	NC_004718/G
HQ012369/G	GU553362/G	NC_002306/G
SRR11939923/A	NC_045512/G	NC_004718/G
SRR11939927/A	NC_045512/G	NC_004718/G
SRR11939924/A	NC_045512/G	NC_004718/G
SRR11939925/A	NC_045512/G	NC_004718/G
SRR11939929/A	NC_045512/G	NC_004718/G
SRR11965900/A	NC_045512/G	NC_004718/G
SRR11968879/A	NC_045512/G	NC_004718/G
MN026166/G	NC_005831/G	NC_005831/G
ERR575816/A	NC_019843/G	NC_019843/G
ERR575817/A	NC_019843/G	NC_019843/G
ERR4157964/A	NC_045512/G	NC_004718/G
ERR4157961/A	NC_045512/G	NC_004718/G
ERR4157960/A	NC_045512/G	NC_004718/G
ERR4157963/A	NC_045512/G	NC_004718/G
ERR4157962/A	NC_045512/G	NC_004718/G
KX259254/G	HM245924/G	HM245924/G
MT350598/G	NC_030886/G	NC_030886/G
KX259256/G	KX252777/G	NC_001451/G
KX259257/G	HM245924/G	HM245924/G
SRR11621849/A	NC_045512/G	NC_004718/G
SRR11621848/A	NC_045512/G	NC_004718/G
KX259252/G	KX259252/G	HM245924/G
KX259253/G	HM245924/G	HM245924/G
SRR11621844/A	NC_045512/G	NC_004718/G
SRR11621847/A	NC_045512/G	NC_004718/G
SRR11621846/A	NC_045512/G	NC_004718/G
SRR5328100/A	NC_004718/G	NC_004718/G
SRR11621840/A	NC_045512/G	NC_004718/G
SRR11621843/A	NC_045512/G	NC_004718/G
SRR11621842/A	NC_045512/G	NC_004718/G
SRR11915915/A	NC_045512/G	NC_004718/G
SRR11915916/A	SRR11915916/A	SRR11780073/A
SRR11577858/A	NC_045512/G	NC_004718/G
SRR11577859/A	NC_045512/G	NC_004718/G
SRR11915913/A	NC_045512/G	NC_004718/G
SRR11577857/A	NC_045512/G	NC_004718/G
SRR11577850/A	NC_045512/G	NC_004718/G
SRR11915918/A	NC_045512/G	NC_004718/G
ERR963035/A	NC_019843/G	NC_019843/G
