SRR11085736,9871,4,C,366617,,NC_028824.1,95.0,MN611522.1,100.0,KF294377.1,77.1,ILLUMINA
SRR11085737,56036,2,B,2691591,,NC_009657.1,98.8,MN611521.1,98.6,MG923574.2,87.2,ILLUMINA
SRR11085738,30498,1,A,2509494,,NC_009020.1,95.6,MN611520.1,100.0,MF741832.1,84.9,ILLUMINA
SRR11085739,2450,3,D,694007,,NC_009019.1,97.5,DQ648794.1,99.0,MF741832.1,73.4,ILLUMINA
SRR11085740,18102,4,C,694001,,NC_010438.1,97.5,KJ473797.1,97.6,HQ728485.1,73.2,ILLUMINA
SRR11085741,55698,2,B,1739614,,NC_002645.1,93.4,MN611517.1,99.9,KT253272.1,93.9,ILLUMINA
SRR11085797,4294,2,D,694009,,NC_045512.2,97.4,MN996532.1,100.0,MT084071.1,94.9,ILLUMINA
SRR11092056,2505,8,D,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,88.2,ILLUMINA
SRR11092057,11828,2,C,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,81.6,ILLUMINA
SRR11092059,28807,3,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,81.1,ILLUMINA
SRR11092060,5393,5,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,94.7,ILLUMINA
SRR11092061,6202,6,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,76.6,ILLUMINA
SRR11092064,409,1,D,,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,90.7,ILLUMINA
SRR11093265,1026,4,D,,,NC_045512.2,94.2,MT121216.1,100.0,MT084071.1,100.0,ILLUMINA
SRR11093266,23506,5,C,694009,,NC_045512.2,84.7,MT040335.1,99.9,MT084071.1,60.2,ILLUMINA
SRR11093267,18802,5,C,694009,,NC_045512.2,84.7,MT040335.1,100.0,KF294457.1,77.8,ILLUMINA
SRR11093268,5342,2,C,694009,,NC_045512.2,84.8,MT040335.1,99.9,KF294457.1,79.3,ILLUMINA
SRR11093269,44774,2,B,694009,,NC_045512.2,86.5,MT040335.1,99.9,MT084071.1,75.6,ILLUMINA
SRR11093270,1032,1,D,694009,,NC_045512.2,90.9,MT040335.1,99.4,MT084071.1,91.0,ION_TORRENT
SRR11093271,5149,2,C,694009,,NC_045512.2,89.7,MT040335.1,99.9,MT084071.1,72.9,ION_TORRENT
SRR11096157,1262,1,D,694009,,NC_004718.3,99.8,NC_004718.3,99.8,AY536760.3,99.8,?
SRR11096211,378,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,100.0,?
SRR11100879,502,2,D,,,NC_003436.1,99.2,KX981440.1,99.6,KF840551.1,99.6,ILLUMINA
SRR11100899,229,1,D,,,NC_003436.1,99.1,JQ023161.1,99.6,EU031893.1,100.0,ILLUMINA
SRR11117833,14269,1,C,11120,,NC_001451.1,99.6,NC_001451.1,99.6,MN548285.1,89.6,ILLUMINA
SRR11119759,1589,4,D,,,NC_045512.2,92.0,MT121216.1,100.0,MT084071.1,100.0,ILLUMINA
SRR11123304,12705,3,C,28295,,NC_003436.1,96.7,JQ282909.1,99.5,MG546689.1,99.0,ILLUMINA
SRR11123305,1813,1,D,28295,,NC_003436.1,97.5,KR818832.1,99.8,KX532183.1,97.6,ILLUMINA
SRR11123306,2904,1,D,28295,,NC_003436.1,97.1,MH726395.1,99.6,MG546689.1,97.0,ILLUMINA
SRR11140630,544,2,D,,,NC_004718.3,98.0,AY772062.1,98.0,AH013708.2,98.0,?
SRR11140631,1169,4,D,,,NC_004718.3,98.0,NC_004718.3,98.0,AH013709.2,98.0,?
SRR11140632,1718,7,D,,,NC_004718.3,97.1,MT308984.1,97.1,AH013708.2,97.1,?
SRR11140633,856,3,D,,,NC_004718.3,99.0,AB257344.1,99.0,AH013709.2,99.0,?
SRR11140744,30087,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.5,ILLUMINA
SRR11140745,29194,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,76.9,OXFORD_NANOPORE
SRR11140746,30137,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.5,ILLUMINA
SRR11140747,46021,3,B,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,OXFORD_NANOPORE
SRR11140748,30115,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.5,ILLUMINA
SRR11140749,31251,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,78.3,OXFORD_NANOPORE
SRR11140750,29766,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.2,ILLUMINA
SRR11140751,4509,1,D,694009,,NC_045512.2,99.6,NC_045512.2,99.6,MT084071.1,94.0,OXFORD_NANOPORE
SRR11146326,253,1,D,,,NC_006213.1,99.6,KP198611.1,100.0,AF058942.1,98.4,ILLUMINA
SRR11177792,30131,2,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,75.6,ILLUMINA
SRR11178051,61074,24,B,,,NC_045512.2,98.6,NC_045512.2,98.6,MT084071.1,70.7,OXFORD_NANOPORE
SRR11178052,32779,12,B,,,NC_045512.2,97.4,NC_045512.2,97.4,MT084071.1,84.4,OXFORD_NANOPORE
SRR11178054,3398,1,D,,,NC_045512.2,93.9,NC_045512.2,93.9,MT084071.1,90.9,OXFORD_NANOPORE
SRR11178055,15580,6,C,694009,,NC_045512.2,99.7,NC_045512.2,99.7,MT084071.1,94.4,OXFORD_NANOPORE
SRR11178056,4787,1,D,_unclassified_,,NC_045512.2,96.4,NC_045512.2,96.4,MT084071.1,92.7,OXFORD_NANOPORE
SRR11178057,7300,2,C,,,NC_045512.2,96.7,NC_045512.2,96.7,MT084071.1,91.2,OXFORD_NANOPORE
SRR11195468,3469,1,D,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.8,ILLUMINA
SRR11195469,5770,2,C,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,95.4,ILLUMINA
SRR11195470,25586,5,B,11138,,NC_001846.1,99.9,FJ647221.1,100.0,MF416379.1,92.9,ILLUMINA
SRR11195471,20561,3,C,11138,,NC_001846.1,99.9,FJ647221.1,100.0,MF416379.1,92.9,ILLUMINA
SRR11195473,4369,1,D,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.0,ILLUMINA
SRR11195480,31235,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195481,31306,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195482,24931,3,C,11138,,NC_001846.1,99.9,NC_001846.1,99.9,KF850449.2,94.5,ILLUMINA
SRR11195483,28080,3,B,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.2,ILLUMINA
SRR11195484,19213,3,C,11138,,NC_001846.1,99.9,FJ647221.1,99.9,MF416379.1,92.9,ILLUMINA
SRR11195485,26488,3,B,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.1,ILLUMINA
SRR11195486,2642,2,D,11138,,NC_001846.1,100.0,NC_001846.1,100.0,X00509.1,99.6,ILLUMINA
SRR11195487,2546,1,D,11138,,NC_001846.1,99.9,NC_001846.1,99.9,X00509.1,99.6,ILLUMINA
SRR11195488,31304,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195489,31308,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195490,3459,1,D,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.8,ILLUMINA
SRR11195491,3477,1,D,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,94.7,ILLUMINA
SRR11195492,31400,2,B,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.0,ILLUMINA
SRR11195493,31296,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195494,31313,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195495,31344,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195496,31316,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195497,31315,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195498,31314,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195499,31324,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195500,31313,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195501,31330,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195502,31319,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195503,31313,1,A,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,92.2,ILLUMINA
SRR11195517,1741,2,D,11138,,NC_001846.1,100.0,NC_001846.1,100.0,X00509.1,99.4,ILLUMINA
SRR11195518,2184,2,D,11138,,NC_001846.1,99.8,NC_001846.1,99.8,AY771998.1,94.7,ILLUMINA
SRR11195519,1234,3,D,,,NC_001846.1,100.0,NC_001846.1,100.0,S59673.1,100.0,ILLUMINA
SRR11195520,883,2,D,,,NC_001846.1,100.0,NC_001846.1,100.0,S59673.1,100.0,ILLUMINA
SRR11195521,4873,12,D,,,NC_001846.1,100.0,MF618252.1,100.0,MF416379.1,94.2,ILLUMINA
SRR11195522,4523,12,D,,,NC_001846.1,100.0,FJ647221.1,100.0,KF850449.2,96.4,ILLUMINA
SRR11195523,11745,1,C,,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,88.8,ILLUMINA
SRR11195524,14096,4,C,11138,,NC_001846.1,99.9,FJ647221.1,99.9,MF416379.1,95.9,ILLUMINA
SRR11195526,5851,2,C,11138,,NC_001846.1,99.9,NC_001846.1,99.9,MF416379.1,93.8,ILLUMINA
SRR11195527,2182,2,D,11138,,NC_001846.1,100.0,NC_001846.1,100.0,M80644.1,92.6,ILLUMINA
SRR11195528,3226,2,D,11138,,NC_001846.1,100.0,NC_001846.1,100.0,X00509.1,99.6,ILLUMINA
SRR11211558,278,1,D,,,NC_003436.1,96.8,KP765609.1,100.0,MG546689.1,99.3,ILLUMINA
SRR11241254,29857,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11241255,29853,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11247075,15099,4,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,88.3,ILLUMINA
SRR11247076,29798,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11247077,29904,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11247078,29883,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11250207,3417,2,D,694003,,NC_017083.1,99.3,JN874562.1,99.3,AF058942.1,94.7,ILLUMINA
SRR11251930,1919,4,D,,,NC_002645.1,99.9,NC_002645.1,99.9,J04419.1,94.7,ILLUMINA
SRR11251934,1258,1,D,11137,,NC_002645.1,99.9,NC_002645.1,99.9,J04419.1,95.9,ILLUMINA
SRR11267570,3300956,941,B,696098,,NC_045512.2,93.2,NC_045512.2,93.2,MT084071.1,78.6,OXFORD_NANOPORE
SRR11278090,27975,3,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,85.5,ILLUMINA
SRR11278091,29869,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11278092,29489,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.1,ILLUMINA
SRR11278164,29882,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11278165,29652,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.2,ILLUMINA
SRR11278166,29883,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11278167,29897,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.3,ILLUMINA
SRR11278168,23908,2,C,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,78.2,ILLUMINA
SRR11278630,2024,4,D,,,NC_006213.1,99.3,NC_006213.1,99.3,LR721664.1,97.7,ILLUMINA
SRR11278635,430,1,D,,,NC_006213.1,100.0,KP198611.1,100.0,LR721664.1,98.4,ILLUMINA
SRR11278639,1929,1,D,31631,,NC_006213.1,98.8,MN306053.1,98.9,AF058942.1,96.3,ILLUMINA
SRR11278652,1590,2,D,694003,,NC_006213.1,98.7,MN306053.1,98.9,AF058944.1,96.1,ILLUMINA
SRR11278654,575,1,D,366617,,NC_005831.2,99.3,DQ445911.1,99.7,MN026166.1,95.1,ILLUMINA
SRR11278661,729,1,D,,,NC_006577.2,99.6,KF686344.1,100.0,KY370049.1,83.0,ILLUMINA
SRR11278684,470,1,D,,,NC_006213.1,99.1,MN306053.1,99.8,LR721664.1,96.4,ILLUMINA
SRR11278701,605,1,D,,,NC_006577.2,99.5,DQ415904.1,99.8,KF294371.1,76.0,ILLUMINA
SRR11282440,245,1,D,,,NC_003436.1,99.6,KX812524.1,100.0,KF840551.1,100.0,ILLUMINA
SRR11293470,730,1,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11300652,5031,3,C,_unclassified_,,NC_045512.2,90.1,NC_045512.2,90.1,MT084071.1,85.7,OXFORD_NANOPORE
SRR11305086,1422,2,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11305089,846,1,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11307863,31873,1,A,694015,,NC_010646.1,94.5,KF793826.1,97.4,KU556805.1,93.9,ILLUMINA
SRR11307864,30380,2,B,694015,,NC_010646.1,94.7,MN690611.1,99.9,KU556805.1,94.2,ILLUMINA
SRR11307865,31937,1,A,694015,,NC_010646.1,94.5,KF793826.1,97.4,KU556805.1,93.9,ILLUMINA
SRR11307866,31830,1,A,694015,,NC_010646.1,94.5,KF793826.1,97.4,KU556805.1,93.9,ILLUMINA
SRR11314339,29921,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.4,ILLUMINA
SRR11345713,2071,7,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.3,?
SRR11345714,1515,6,D,,,NC_019843.3,99.2,NC_019843.3,99.2,KT036374.1,98.8,?
SRR11345715,3133,9,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.5,?
SRR11345716,703,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,78.8,?
SRR11345717,760,3,D,,,NC_019843.3,99.2,NC_019843.3,99.2,KT036374.1,98.8,?
SRR11345718,2830,10,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.3,?
SRR11345719,1339,3,D,,,NC_019843.3,99.6,NC_019843.3,99.6,KT036374.1,99.2,?
SRR11345720,1521,6,D,,,NC_019843.3,99.6,NC_019843.3,99.6,MF741832.1,99.2,?
SRR11345721,1625,3,D,,,NC_019843.3,86.2,NC_019843.3,86.2,KT036374.1,99.3,?
SRR11345722,1064,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345723,760,3,D,,,NC_019843.3,99.2,NC_019843.3,99.2,MF741832.1,98.8,?
SRR11345726,1061,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345727,1063,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.3,?
SRR11345729,1824,6,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345730,2588,9,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.3,?
SRR11345731,832,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.5,?
SRR11345732,763,3,D,,,NC_019843.3,99.6,NC_019843.3,99.6,MF741832.1,99.2,?
SRR11345733,1779,7,D,,,NC_019843.3,99.6,NC_019843.3,99.6,MF741832.1,99.2,?
SRR11345734,1317,4,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345735,558,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345736,1313,4,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345737,557,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345738,2835,10,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345739,761,3,D,,,NC_019843.3,99.6,NC_019843.3,99.6,MF741832.1,99.2,?
SRR11345740,1565,5,D,,,NC_019843.3,99.5,NC_019843.3,99.5,MF741832.1,98.7,?
SRR11345741,558,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345742,2330,8,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345743,1318,4,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345744,1816,6,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345745,4208,13,D,,,NC_019843.3,57.9,NC_019843.3,100.0,MF741832.1,57.9,?
SRR11345746,1825,6,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345748,1066,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345749,1086,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345751,761,3,D,,,NC_019843.3,99.6,NC_019843.3,99.6,KT036374.1,99.2,?
SRR11345752,1318,4,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.3,?
SRR11345754,1328,3,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.5,?
SRR11347377,51051,53,B,694009,,NC_045512.2,99.7,MT374101.1,99.7,MT084071.1,76.1,OXFORD_NANOPORE
SRR11350376,3263503,936,B,696098,,NC_045512.2,93.2,NC_045512.2,93.2,MT084071.1,78.6,OXFORD_NANOPORE
SRR11351115,805,3,D,,,NC_019843.3,99.7,NC_019843.3,99.7,MF741832.1,99.3,?
SRR11351116,301,1,D,,,NC_019843.3,99.7,NC_019843.3,99.7,KT036374.1,99.3,?
SRR11351117,533,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.6,?
SRR11351119,613,2,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.7,?
SRR11351120,532,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.6,?
SRR11351121,364,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,MF741832.1,99.7,?
SRR11351124,533,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.6,?
SRR11351128,544,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.6,?
SRR11351138,544,1,D,,,NC_019843.3,99.8,NC_019843.3,99.8,MF741832.1,99.4,?
SRR11351140,544,1,D,,,NC_019843.3,100.0,NC_019843.3,100.0,KT036374.1,99.6,?
SRR11351147,253,1,D,,,NC_019843.3,99.6,NC_019843.3,99.6,KT036374.1,99.2,?
SRR11354540,237,1,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11354543,232,1,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11354560,235,1,D,,,*,0.0,*,0.0,*,0.0,ILLUMINA
SRR11365137,3707,7,D,,,NC_045512.2,99.4,NC_045512.2,99.4,MT084071.1,87.1,?
SRR11365138,484,1,D,,,NC_045512.2,98.8,MT374101.1,98.8,*,0.0,?
SRR11393271,22671,8,C,,,NC_045512.2,96.7,NC_045512.2,96.7,MT084071.1,84.6,OXFORD_NANOPORE
SRR11393272,13891,4,C,,,NC_045512.2,96.4,NC_045512.2,96.4,MT084071.1,68.6,OXFORD_NANOPORE
SRR11393273,30975,2,B,694009,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,77.3,OXFORD_NANOPORE
SRR11393274,5024,1,C,694009,,NC_045512.2,99.5,NC_045512.2,99.5,MT084071.1,83.2,OXFORD_NANOPORE
SRR11393275,4779,8,D,,,NC_045512.2,99.9,NC_045512.2,99.9,GQ870287.1,93.8,OXFORD_NANOPORE
SRR11393277,4538,7,D,,,NC_045512.2,98.7,MT374101.1,98.7,MT084071.1,96.8,OXFORD_NANOPORE
SRR11393278,7503,11,C,,,NC_045512.2,99.2,NC_045512.2,99.2,MT084071.1,92.4,OXFORD_NANOPORE
SRR11393704,30190,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.6,ILLUMINA
SRR11394674,707,2,D,694009,,NC_045512.2,99.8,MT374101.1,99.8,MT084071.1,93.3,?
SRR11394721,3067,8,D,,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,89.9,?
SRR11397714,6276,3,C,694009,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,78.8,ILLUMINA
SRR11397715,19341,5,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,70.1,ILLUMINA
SRR11397716,22152,2,C,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,82.7,ILLUMINA
SRR11397717,15083,3,C,694009,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,64.3,ILLUMINA
SRR11397718,8156,3,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,86.7,ILLUMINA
SRR11397719,24159,2,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.0,ILLUMINA
SRR11397720,10687,3,C,,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,87.5,ILLUMINA
SRR11397721,22050,4,C,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,82.7,ILLUMINA
SRR11397722,3890,5,D,,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,83.6,OXFORD_NANOPORE
SRR11397723,2375,1,D,694009,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,94.8,OXFORD_NANOPORE
SRR11397724,2843,1,D,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,95.0,OXFORD_NANOPORE
SRR11397725,4673,7,D,,,NC_045512.2,99.7,NC_045512.2,99.7,MT084071.1,96.0,OXFORD_NANOPORE
SRR11397726,3848,4,D,,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,64.3,OXFORD_NANOPORE
SRR11397727,1666,5,D,,,NC_045512.2,98.9,MT374101.1,98.9,MT084071.1,88.4,OXFORD_NANOPORE
SRR11397728,18720,2,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,87.6,ILLUMINA
SRR11397729,10713,3,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,87.6,ILLUMINA
SRR11397730,7003,2,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,80.2,ILLUMINA
SRR11401887,5319,9,C,,,NC_045512.2,99.7,NC_045512.2,99.7,KF294457.1,83.6,?
SRR11409417,33306,8,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.5,ILLUMINA
SRR11410078,600,1,D,,,NC_003436.1,96.7,KY499261.1,100.0,KY829000.1,100.0,?
SRR11410116,445,1,D,694009,,NC_045512.2,99.6,MT374101.1,99.6,MT084071.1,93.0,?
SRR11410121,9082,6,C,,,NC_045512.2,99.9,MT374101.1,99.9,MT084071.1,98.4,OXFORD_NANOPORE
SRR11410122,3633,4,D,,,NC_045512.2,99.8,NC_045512.2,99.8,MT084071.1,99.0,OXFORD_NANOPORE
SRR11410123,1159,1,D,696098,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,97.4,OXFORD_NANOPORE
SRR11410124,1117,1,D,696098,,NC_045512.2,99.9,MT374101.1,99.9,MT084071.1,97.3,OXFORD_NANOPORE
SRR11410125,3480,4,D,,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,97.6,OXFORD_NANOPORE
SRR11410166,7939,19,C,,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,91.6,?
SRR11410173,221,1,D,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,94.1,?
SRR11410319,2856,5,D,,,NC_045512.2,99.8,NC_045512.2,99.8,MT084071.1,93.1,?
SRR11410320,3232,9,D,,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,91.8,?
SRR11410322,2156,8,D,,,NC_045512.2,99.7,NC_045512.2,99.7,MT084071.1,93.6,?
SRR11410327,261,1,D,,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,97.7,?
SRR11410336,253,1,D,,,NC_045512.2,85.0,NC_045512.2,85.0,MT084071.1,79.8,?
SRR11410338,1480,2,D,694009,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,96.4,?
SRR11410460,2999,10,D,,,NC_045512.2,98.8,MT374101.1,98.8,MT084071.1,92.3,?
SRR11410462,673,3,D,,,NC_045512.2,98.8,MT374101.1,98.8,MT544307.1,96.9,?
SRR11410491,669,3,D,,,NC_045512.2,99.2,MT374101.1,99.2,MT084071.1,94.0,?
SRR11410528,29662,2,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,75.1,ILLUMINA
SRR11410529,29598,2,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,75.0,ILLUMINA
SRR11410531,9909,3,C,694009,,NC_045512.2,99.7,NC_045512.2,99.7,MT084071.1,76.4,OXFORD_NANOPORE
SRR11410532,26791,3,B,694009,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,75.4,ILLUMINA
SRR11410533,29951,2,B,694009,,NC_045512.2,100.0,MT374101.1,100.0,MT084071.1,75.1,ILLUMINA
SRR11410534,5751,4,C,,,NC_045512.2,99.3,NC_045512.2,99.3,MT084071.1,97.0,OXFORD_NANOPORE
SRR11410535,1802,1,D,694009,,NC_045512.2,99.2,MT374101.1,99.2,MT084071.1,93.3,OXFORD_NANOPORE
SRR11410536,29986,1,A,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,77.4,ILLUMINA
SRR11410537,1007,4,D,,,NC_045512.2,99.6,MT374101.1,99.6,MT084071.1,94.1,OXFORD_NANOPORE
SRR11410538,19263,4,C,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,68.9,ILLUMINA
SRR11410539,253,1,D,,,NC_045512.2,99.2,MT374101.1,99.2,MT084071.1,93.7,OXFORD_NANOPORE
SRR11410540,29715,2,B,694009,,NC_045512.2,100.0,NC_045512.2,100.0,MT084071.1,75.1,ILLUMINA
SRR11410541,2556,1,D,694009,,NC_045512.2,99.9,NC_045512.2,99.9,MT084071.1,94.6,ILLUMINA
